0.075,0.0149912,0.000447546,0.0589049
0.076,0.0151908,0.000459477,0.0596903
0.077,0.0153904,0.000471565,0.0604757
0.078,0.0155901,0.000483809,0.0612611
0.079,0.0157897,0.00049621,0.0620465
0.08,0.0159893,0.000508769,0.0628319
0.081,0.0161889,0.000521483,0.0636173
0.082,0.0163885,0.000534355,0.0644026
0.083,0.016588,0.000547383,0.065188
0.084,0.0167876,0.000560569,0.0659734
0.085,0.0169872,0.00057391,0.0667588
0.086,0.0171867,0.000587409,0.0675442
0.087,0.0173862,0.000601064,0.0683296
0.088,0.0175858,0.000614876,0.069115
0.089,0.0177853,0.000628845,0.0699004
0.09,0.0179848,0.00064297,0.0706858
0.091,0.0181843,0.000657252,0.0714712
0.092,0.0183837,0.000671691,0.0722566
0.093,0.0185832,0.000686287,0.073042
0.094,0.0187827,0.000701039,0.0738274
0.095,0.0189821,0.000715947,0.0746128
0.096,0.0191815,0.000731013,0.0753982
0.097,0.0193809,0.000746235,0.0761836
0.098,0.0195804,0.000761613,0.076969
0.099,0.0197798,0.000777149,0.0777544
0.1,0.0199791,0.00079284,0.0785398
0.101,0.0201785,0.000808689,0.0793252
0.102,0.0203779,0.000824694,0.0801106
0.103,0.0205772,0.000840855,0.080896
0.104,0.0207765,0.000857173,0.0816814
0.105,0.0209759,0.000873648,0.0824668
0.106,0.0211752,0.000890279,0.0832522
0.107,0.0213745,0.000907067,0.0840376
0.108,0.0215737,0.000924011,0.084823
0.109,0.021773,0.000941112,0.0856084
0.11,0.0219723,0.000958369,0.0863938
0.111,0.0221715,0.000975783,0.0871792
0.112,0.0223707,0.000993353,0.0879646
0.113,0.0225699,0.00101108,0.08875
0.114,0.0227691,0.00102896,0.0895354
0.115,0.0229683,0.001047,0.0903208
0.116,0.0231675,0.0010652,0.0911062
0.117,0.0233667,0.00108355,0.0918916
0.118,0.0235658,0.00110206,0.092677
0.119,0.0237649,0.00112073,0.0934624
0.12,0.023964,0.00113955,0.0942478
0.121,0.0241631,0.00115853,0.0950332
0.122,0.0243622,0.00117766,0.0958186
0.123,0.0245613,0.00119695,0.096604
0.124,0.0247603,0.0012164,0.0973894
0.125,0.0249594,0.001236,0.0981748
0.126,0.0251584,0.00125576,0.0989602
0.127,0.0253574,0.00127568,0.0997456
0.128,0.0255564,0.00129575,0.100531
0.129,0.0257554,0.00131598,0.101316
0.13,0.0259543,0.00133636,0.102102
0.131,0.0261533,0.0013569,0.102887
0.132,0.0263522,0.0013776,0.103673
0.133,0.0265511,0.00139845,0.104458
0.134,0.02675,0.00141946,0.105243
0.135,0.0269489,0.00144063,0.106029
0.136,0.0271477,0.00146195,0.106814
0.137,0.0273466,0.00148343,0.1076
0.138,0.0275454,0.00150507,0.108385
0.139,0.0277442,0.00152686,0.10917
0.14,0.027943,0.0015488,0.109956
0.141,0.0281418,0.00157091,0.110741
0.142,0.0283405,0.00159317,0.111527
0.143,0.0285393,0.00161558,0.112312
0.144,0.028738,0.00163815,0.113097
0.145,0.0289367,0.00166088,0.113883
0.146,0.0291354,0.00168376,0.114668
0.147,0.0293341,0.0017068,0.115454
0.148,0.0295327,0.00173,0.116239
0.149,0.0297313,0.00175335,0.117024
0.15,0.02993,0.00177686,0.11781
0.151,0.0301286,0.00180052,0.118595
0.152,0.0303271,0.00182434,0.119381
0.153,0.0305257,0.00184831,0.120166
0.154,0.0307242,0.00187245,0.120951
0.155,0.0309227,0.00189673,0.121737
0.156,0.0311212,0.00192118,0.122522
0.157,0.0313197,0.00194578,0.123308
0.158,0.0315182,0.00197053,0.124093
0.159,0.0317166,0.00199544,0.124878
0.16,0.0319151,0.00202051,0.125664
0.161,0.0321135,0.00204573,0.126449
0.162,0.0323118,0.00207111,0.127235
0.163,0.0325102,0.00209664,0.12802
0.164,0.0327085,0.00212233,0.128805
0.165,0.0329069,0.00214818,0.129591
0.166,0.0331052,0.00217418,0.130376
0.167,0.0333035,0.00220034,0.131161
0.168,0.0335017,0.00222665,0.131947
0.169,0.0337,0.00225312,0.132732
0.17,0.0338982,0.00227974,0.133518
0.171,0.0340964,0.00230652,0.134303
0.172,0.0342946,0.00233346,0.135088
0.173,0.0344927,0.00236055,0.135874
0.174,0.0346908,0.0023878,0.136659
0.175,0.034889,0.0024152,0.137445
0.176,0.0350871,0.00244276,0.13823
0.177,0.0352851,0.00247047,0.139015
0.178,0.0354832,0.00249834,0.139801
0.179,0.0356812,0.00252636,0.140586
0.18,0.0358792,0.00255454,0.141372
0.181,0.0360772,0.00258288,0.142157
0.182,0.0362751,0.00261137,0.142942
0.183,0.0364731,0.00264002,0.143728
0.184,0.036671,0.00266882,0.144513
0.185,0.0368689,0.00269778,0.145299
0.186,0.0370668,0.00272689,0.146084
0.187,0.0372646,0.00275616,0.146869
0.188,0.0374624,0.00278558,0.147655
0.189,0.0376602,0.00281516,0.14844
0.19,0.037858,0.0028449,0.149226
0.191,0.0380558,0.00287479,0.150011
0.192,0.0382535,0.00290483,0.150796
0.193,0.0384512,0.00293503,0.151582
0.194,0.0386489,0.00296539,0.152367
0.195,0.0388465,0.0029959,0.153153
0.196,0.0390442,0.00302657,0.153938
0.197,0.0392418,0.00305739,0.154723
0.198,0.0394394,0.00308836,0.155509
0.199,0.0396369,0.00311949,0.156294
0.2,0.0398345,0.00315078,0.15708
0.201,0.040032,0.00318222,0.157865
0.202,0.0402295,0.00321382,0.15865
0.203,0.0404269,0.00324557,0.159436
0.204,0.0406244,0.00327748,0.160221
0.205,0.0408218,0.00330954,0.161007
0.206,0.0410192,0.00334176,0.161792
0.207,0.0412165,0.00337413,0.162577
0.208,0.0414139,0.00340666,0.163363
0.209,0.0416112,0.00343934,0.164148
0.21,0.0418085,0.00347218,0.164934
0.211,0.0420057,0.00350517,0.165719
0.212,0.042203,0.00353832,0.166504
0.213,0.0424002,0.00357162,0.16729
0.214,0.0425974,0.00360508,0.168075
0.215,0.0427945,0.00363869,0.168861
0.216,0.0429916,0.00367246,0.169646
0.217,0.0431887,0.00370638,0.170431
0.218,0.0433858,0.00374045,0.171217
0.219,0.0435829,0.00377469,0.172002
0.22,0.0437799,0.00380907,0.172788
0.221,0.0439769,0.00384361,0.173573
0.222,0.0441739,0.00387831,0.174358
0.223,0.0443708,0.00391316,0.175144
0.224,0.0445677,0.00394816,0.175929
0.225,0.0447646,0.00398332,0.176715
0.226,0.0449615,0.00401864,0.1775
0.227,0.0451583,0.0040541,0.178285
0.228,0.0453551,0.00408973,0.179071
0.229,0.0455519,0.0041255,0.179856
0.23,0.0457486,0.00416144,0.180642
0.231,0.0459453,0.00419752,0.181427
0.232,0.046142,0.00423376,0.182212
0.233,0.0463387,0.00427016,0.182998
0.234,0.0465353,0.00430671,0.183783
0.235,0.0467319,0.00434341,0.184569
0.236,0.0469285,0.00438027,0.185354
0.237,0.047125,0.00441729,0.186139
0.238,0.0473215,0.00445445,0.186925
0.239,0.047518,0.00449178,0.18771
0.24,0.0477145,0.00452925,0.188496
0.241,0.0479109,0.00456688,0.189281
0.242,0.0481073,0.00460467,0.190066
0.243,0.0483037,0.00464261,0.190852
0.244,0.0485,0.0046807,0.191637
0.245,0.0486963,0.00471895,0.192423
0.246,0.0488926,0.00475735,0.193208
0.247,0.0490889,0.0047959,0.193993
0.248,0.0492851,0.00483461,0.194779
0.249,0.0494813,0.00487348,0.195564
0.25,0.0496774,0.0049125,0.19635
0.251,0.0498735,0.00495167,0.197135
0.252,0.0500696,0.004991,0.19792
0.253,0.0502657,0.00503048,0.198706
0.254,0.0504617,0.00507011,0.199491
0.255,0.0506577,0.0051099,0.200277
0.256,0.0508537,0.00514984,0.201062
0.257,0.0510497,0.00518994,0.201847
0.258,0.0512456,0.00523019,0.202633
0.259,0.0514414,0.00527059,0.203418
0.26,0.0516373,0.00531115,0.204204
0.261,0.0518331,0.00535186,0.204989
0.262,0.0520289,0.00539272,0.205774
0.263,0.0522246,0.00543374,0.20656
0.264,0.0524203,0.00547491,0.207345
0.265,0.052616,0.00551624,0.208131
0.266,0.0528117,0.00555772,0.208916
0.267,0.0530073,0.00559935,0.209701
0.268,0.0532029,0.00564114,0.210487
0.269,0.0533984,0.00568308,0.211272
0.27,0.053594,0.00572518,0.212058
0.271,0.0537894,0.00576742,0.212843
0.272,0.0539849,0.00580983,0.213628
0.273,0.0541803,0.00585238,0.214414
0.274,0.0543757,0.00589509,0.215199
0.275,0.0545711,0.00593795,0.215984
0.276,0.0547664,0.00598097,0.21677
0.277,0.0549617,0.00602413,0.217555
0.278,0.0551569,0.00606746,0.218341
0.279,0.0553521,0.00611093,0.219126
0.28,0.0555473,0.00615456,0.219911
0.281,0.0557425,0.00619834,0.220697
0.282,0.0559376,0.00624228,0.221482
0.283,0.0561327,0.00628637,0.222268
0.284,0.0563277,0.00633061,0.223053
0.285,0.0565227,0.006375,0.223838
0.286,0.0567177,0.00641955,0.224624
0.287,0.0569126,0.00646425,0.225409
0.288,0.0571075,0.00650911,0.226195
0.289,0.0573024,0.00655411,0.22698
0.29,0.0574972,0.00659927,0.227765
0.291,0.057692,0.00664459,0.228551
0.292,0.0578868,0.00669005,0.229336
0.293,0.0580815,0.00673567,0.230122
0.294,0.0582762,0.00678144,0.230907
0.295,0.0584709,0.00682737,0.231692
0.296,0.0586655,0.00687345,0.232478
0.297,0.0588601,0.00691968,0.233263
0.298,0.0590546,0.00696606,0.234049
0.299,0.0592491,0.0070126,0.234834
0.3,0.0594436,0.00705929,0.235619
0.301,0.059638,0.00710613,0.236405
0.302,0.0598324,0.00715312,0.23719
0.303,0.0600268,0.00720027,0.237976
0.304,0.0602211,0.00724757,0.238761
0.305,0.0604154,0.00729502,0.239546
0.306,0.0606097,0.00734263,0.240332
0.307,0.0608039,0.00739038,0.241117
0.308,0.0609981,0.00743829,0.241903
0.309,0.0611922,0.00748636,0.242688
0.31,0.0613863,0.00753457,0.243473
0.311,0.0615804,0.00758294,0.244259
0.312,0.0617744,0.00763146,0.245044
0.313,0.0619684,0.00768013,0.24583
0.314,0.0621623,0.00772896,0.246615
0.315,0.0623562,0.00777793,0.2474
0.316,0.0625501,0.00782706,0.248186
0.317,0.0627439,0.00787634,0.248971
0.318,0.0629377,0.00792578,0.249757
0.319,0.0631315,0.00797536,0.250542
0.32,0.0633252,0.0080251,0.251327
0.321,0.0635189,0.00807499,0.252113
0.322,0.0637125,0.00812503,0.252898
0.323,0.0639061,0.00817523,0.253684
0.324,0.0640997,0.00822557,0.254469
0.325,0.0642932,0.00827607,0.255254
0.326,0.0644867,0.00832672,0.25604
0.327,0.0646801,0.00837752,0.256825
0.328,0.0648735,0.00842848,0.257611
0.329,0.0650669,0.00847958,0.258396
0.33,0.0652602,0.00853084,0.259181
0.331,0.0654535,0.00858225,0.259967
0.332,0.0656467,0.00863381,0.260752
0.333,0.0658399,0.00868553,0.261538
0.334,0.0660331,0.00873739,0.262323
0.335,0.0662262,0.00878941,0.263108
0.336,0.0664193,0.00884158,0.263894
0.337,0.0666123,0.0088939,0.264679
0.338,0.0668053,0.00894637,0.265465
0.339,0.0669983,0.00899899,0.26625
0.34,0.0671912,0.00905177,0.267035
0.341,0.067384,0.00910469,0.267821
0.342,0.0675769,0.00915777,0.268606
0.343,0.0677697,0.009211,0.269392
0.344,0.0679624,0.00926438,0.270177
0.345,0.0681551,0.00931791,0.270962
0.346,0.0683478,0.00937159,0.271748
0.347,0.0685404,0.00942543,0.272533
0.348,0.068733,0.00947941,0.273319
0.349,0.0689255,0.00953355,0.274104
0.35,0.069118,0.00958784,0.274889
0.351,0.0693104,0.00964228,0.275675
0.352,0.0695028,0.00969687,0.27646
0.353,0.0696952,0.00975161,0.277246
0.354,0.0698875,0.0098065,0.278031
0.355,0.0700798,0.00986155,0.278816
0.356,0.070272,0.00991674,0.279602
0.357,0.0704642,0.00997209,0.280387
0.358,0.0706564,0.0100276,0.281173
0.359,0.0708485,0.0100832,0.281958
0.36,0.0710405,0.010139,0.282743
0.361,0.0712325,0.010195,0.283529
0.362,0.0714245,0.0102511,0.284314
0.363,0.0716164,0.0103073,0.2851
0.364,0.0718083,0.0103637,0.285885
0.365,0.0720002,0.0104203,0.28667
0.366,0.072192,0.010477,0.287456
0.367,0.0723837,0.0105338,0.288241
0.368,0.0725754,0.0105908,0.289027
0.369,0.0727671,0.010648,0.289812
0.37,0.0729587,0.0107053,0.290597
0.371,0.0731503,0.0107628,0.291383
0.372,0.0733418,0.0108204,0.292168
0.373,0.0735333,0.0108781,0.292954
0.374,0.0737247,0.010936,0.293739
0.375,0.0739161,0.0109941,0.294524
0.376,0.0741074,0.0110523,0.29531
0.377,0.0742987,0.0111106,0.296095
0.378,0.07449,0.0111692,0.296881
0.379,0.0746812,0.0112278,0.297666
0.38,0.0748723,0.0112866,0.298451
0.381,0.0750634,0.0113456,0.299237
0.382,0.0752545,0.0114047,0.300022
0.383,0.0754455,0.0114639,0.300807
0.384,0.0756365,0.0115234,0.301593
0.385,0.0758274,0.0115829,0.302378
0.386,0.0760183,0.0116426,0.303164
0.387,0.0762091,0.0117025,0.303949
0.388,0.0763999,0.0117625,0.304734
0.389,0.0765907,0.0118226,0.30552
0.39,0.0767814,0.011883,0.306305
0.391,0.076972,0.0119434,0.307091
0.392,0.0771626,0.012004,0.307876
0.393,0.0773531,0.0120648,0.308661
0.394,0.0775436,0.0121257,0.309447
0.395,0.0777341,0.0121867,0.310232
0.396,0.0779245,0.0122479,0.311018
0.397,0.0781149,0.0123093,0.311803
0.398,0.0783052,0.0123708,0.312588
0.399,0.0784954,0.0124325,0.313374
0.4,0.0786856,0.0124943,0.314159
0.401,0.0788758,0.0125562,0.314945
0.402,0.0790659,0.0126183,0.31573
0.403,0.079256,0.0126806,0.316515
0.404,0.079446,0.012743,0.317301
0.405,0.079636,0.0128055,0.318086
0.406,0.0798259,0.0128682,0.318872
0.407,0.0800157,0.0129311,0.319657
0.408,0.0802056,0.0129941,0.320442
0.409,0.0803953,0.0130572,0.321228
0.41,0.0805851,0.0131205,0.322013
0.411,0.0807747,0.0131839,0.322799
0.412,0.0809643,0.0132475,0.323584
0.413,0.0811539,0.0133113,0.324369
0.414,0.0813434,0.0133752,0.325155
0.415,0.0815329,0.0134392,0.32594
0.416,0.0817223,0.0135034,0.326726
0.417,0.0819117,0.0135677,0.327511
0.418,0.082101,0.0136322,0.328296
0.419,0.0822903,0.0136969,0.329082
0.42,0.0824795,0.0137616,0.329867
0.421,0.0826687,0.0138266,0.330653
0.422,0.0828578,0.0138917,0.331438
0.423,0.0830468,0.0139569,0.332223
0.424,0.0832359,0.0140223,0.333009
0.425,0.0834248,0.0140878,0.333794
0.426,0.0836137,0.0141535,0.33458
0.427,0.0838026,0.0142193,0.335365
0.428,0.0839914,0.0142853,0.33615
0.429,0.0841801,0.0143514,0.336936
0.43,0.0843688,0.0144176,0.337721
0.431,0.0845575,0.0144841,0.338507
0.432,0.0847461,0.0145506,0.339292
0.433,0.0849346,0.0146173,0.340077
0.434,0.0851231,0.0146842,0.340863
0.435,0.0853116,0.0147512,0.341648
0.436,0.0855,0.0148184,0.342434
0.437,0.0856883,0.0148857,0.343219
0.438,0.0858766,0.0149531,0.344004
0.439,0.0860648,0.0150207,0.34479
0.44,0.086253,0.0150885,0.345575
0.441,0.0864411,0.0151564,0.346361
0.442,0.0866292,0.0152244,0.347146
0.443,0.0868172,0.0152926,0.347931
0.444,0.0870052,0.0153609,0.348717
0.445,0.0871931,0.0154294,0.349502
0.446,0.0873809,0.015498,0.350288
0.447,0.0875687,0.0155668,0.351073
0.448,0.0877565,0.0156358,0.351858
0.449,0.0879442,0.0157048,0.352644
0.45,0.0881318,0.0157741,0.353429
0.451,0.0883194,0.0158434,0.354215
0.452,0.0885069,0.0159129,0.355
0.453,0.0886944,0.0159826,0.355785
0.454,0.0888818,0.0160524,0.356571
0.455,0.0890692,0.0161224,0.357356
0.456,0.0892565,0.0161925,0.358142
0.457,0.0894437,0.0162627,0.358927
0.458,0.0896309,0.0163331,0.359712
0.459,0.0898181,0.0164037,0.360498
0.46,0.0900052,0.0164744,0.361283
0.461,0.0901922,0.0165452,0.362069
0.462,0.0903792,0.0166162,0.362854
0.463,0.0905661,0.0166874,0.363639
0.464,0.090753,0.0167586,0.364425
0.465,0.0909398,0.0168301,0.36521
0.466,0.0911265,0.0169016,0.365996
0.467,0.0913132,0.0169734,0.366781
0.468,0.0914999,0.0170452,0.367566
0.469,0.0916865,0.0171172,0.368352
0.47,0.091873,0.0171894,0.369137
0.471,0.0920595,0.0172617,0.369923
0.472,0.0922459,0.0173342,0.370708
0.473,0.0924322,0.0174068,0.371493
0.474,0.0926185,0.0174795,0.372279
0.475,0.0928048,0.0175524,0.373064
0.476,0.092991,0.0176255,0.37385
0.477,0.0931771,0.0176986,0.374635
0.478,0.0933632,0.017772,0.37542
0.479,0.0935492,0.0178455,0.376206
0.48,0.0937351,0.0179191,0.376991
0.481,0.093921,0.0179929,0.377777
0.482,0.0941069,0.0180668,0.378562
0.483,0.0942926,0.0181408,0.379347
0.484,0.0944784,0.018215,0.380133
0.485,0.094664,0.0182894,0.380918
0.486,0.0948496,0.0183639,0.381704
0.487,0.0950352,0.0184385,0.382489
0.488,0.0952207,0.0185133,0.383274
0.489,0.0954061,0.0185883,0.38406
0.49,0.0955915,0.0186634,0.384845
0.491,0.0957768,0.0187386,0.38563
0.492,0.095962,0.018814,0.386416
0.493,0.0961472,0.0188895,0.387201
0.494,0.0963324,0.0189651,0.387987
0.495,0.0965174,0.019041,0.388772
0.496,0.0967025,0.0191169,0.389557
0.497,0.0968874,0.019193,0.390343
0.498,0.0970723,0.0192693,0.391128
0.499,0.0972571,0.0193456,0.391914
0.5,0.0974419,0.0194222,0.392699
0.501,0.0976266,0.0194989,0.393484
0.502,0.0978113,0.0195757,0.39427
0.503,0.0979959,0.0196527,0.395055
0.504,0.0981804,0.0197298,0.395841
0.505,0.0983649,0.019807,0.396626
0.506,0.0985493,0.0198845,0.397411
0.507,0.0987337,0.019962,0.398197
0.508,0.098918,0.0200397,0.398982
0.509,0.0991022,0.0201175,0.399768
0.51,0.0992863,0.0201955,0.400553
0.511,0.0994705,0.0202737,0.401338
0.512,0.0996545,0.0203519,0.402124
0.513,0.0998385,0.0204303,0.402909
0.514,0.100022,0.0205089,0.403695
0.515,0.100206,0.0205876,0.40448
0.516,0.10039,0.0206665,0.405265
0.517,0.100574,0.0207455,0.406051
0.518,0.100757,0.0208246,0.406836
0.519,0.100941,0.0209039,0.407622
0.52,0.101125,0.0209833,0.408407
0.521,0.101308,0.0210629,0.409192
0.522,0.101492,0.0211426,0.409978
0.523,0.101675,0.0212225,0.410763
0.524,0.101858,0.0213025,0.411549
0.525,0.102041,0.0213826,0.412334
0.526,0.102225,0.0214629,0.413119
0.527,0.102408,0.0215434,0.413905
0.528,0.102591,0.0216239,0.41469
0.529,0.102774,0.0217047,0.415476
0.53,0.102957,0.0217855,0.416261
0.531,0.10314,0.0218666,0.417046
0.532,0.103322,0.0219477,0.417832
0.533,0.103505,0.022029,0.418617
0.534,0.103688,0.0221105,0.419403
0.535,0.10387,0.022192,0.420188
0.536,0.104053,0.0222738,0.420973
0.537,0.104235,0.0223556,0.421759
0.538,0.104418,0.0224377,0.422544
0.539,0.1046,0.0225198,0.42333
0.54,0.104782,0.0226021,0.424115
0.541,0.104965,0.0226846,0.4249
0.542,0.105147,0.0227672,0.425686
0.543,0.105329,0.0228499,0.426471
0.544,0.105511,0.0229328,0.427257
0.545,0.105693,0.0230158,0.428042
0.546,0.105875,0.0230989,0.428827
0.547,0.106057,0.0231822,0.429613
0.548,0.106238,0.0232657,0.430398
0.549,0.10642,0.0233493,0.431184
0.55,0.106602,0.023433,0.431969
0.551,0.106783,0.0235169,0.432754
0.552,0.106965,0.0236009,0.43354
0.553,0.107146,0.0236851,0.434325
0.554,0.107327,0.0237694,0.435111
0.555,0.107509,0.0238538,0.435896
0.556,0.10769,0.0239384,0.436681
0.557,0.107871,0.0240231,0.437467
0.558,0.108052,0.024108,0.438252
0.559,0.108233,0.024193,0.439038
0.56,0.108414,0.0242782,0.439823
0.561,0.108595,0.0243635,0.440608
0.562,0.108776,0.0244489,0.441394
0.563,0.108957,0.0245345,0.442179
0.564,0.109137,0.0246202,0.442965
0.565,0.109318,0.0247061,0.44375
0.566,0.109499,0.0247921,0.444535
0.567,0.109679,0.0248782,0.445321
0.568,0.10986,0.0249645,0.446106
0.569,0.11004,0.025051,0.446892
0.57,0.11022,0.0251375,0.447677
0.571,0.1104,0.0252243,0.448462
0.572,0.110581,0.0253111,0.449248
0.573,0.110761,0.0253981,0.450033
0.574,0.110941,0.0254852,0.450819
0.575,0.111121,0.0255725,0.451604
0.576,0.111301,0.02566,0.452389
0.577,0.11148,0.0257475,0.453175
0.578,0.11166,0.0258352,0.45396
0.579,0.11184,0.0259231,0.454746
0.58,0.112019,0.0260111,0.455531
0.581,0.112199,0.0260992,0.456316
0.582,0.112378,0.0261875,0.457102
0.583,0.112558,0.0262759,0.457887
0.584,0.112737,0.0263644,0.458673
0.585,0.112916,0.0264531,0.459458
0.586,0.113096,0.0265419,0.460243
0.587,0.113275,0.0266309,0.461029
0.588,0.113454,0.02672,0.461814
0.589,0.113633,0.0268093,0.4626
0.59,0.113812,0.0268987,0.463385
0.591,0.11399,0.0269882,0.46417
0.592,0.114169,0.0270779,0.464956
0.593,0.114348,0.0271677,0.465741
0.594,0.114527,0.0272577,0.466527
0.595,0.114705,0.0273478,0.467312
0.596,0.114884,0.027438,0.468097
0.597,0.115062,0.0275284,0.468883
0.598,0.11524,0.0276189,0.469668
0.599,0.115419,0.0277096,0.470453
0.6,0.115597,0.0278004,0.471239
0.601,0.115775,0.0278913,0.472024
0.602,0.115953,0.0279824,0.47281
0.603,0.116131,0.0280736,0.473595
0.604,0.116309,0.0281649,0.47438
0.605,0.116487,0.0282564,0.475166
0.606,0.116665,0.0283481,0.475951
0.607,0.116842,0.0284399,0.476737
0.608,0.11702,0.0285318,0.477522
0.609,0.117197,0.0286238,0.478307
0.61,0.117375,0.028716,0.479093
0.611,0.117552,0.0288084,0.479878
0.612,0.11773,0.0289008,0.480664
0.613,0.117907,0.0289934,0.481449
0.614,0.118084,0.0290862,0.482234
0.615,0.118261,0.0291791,0.48302
0.616,0.118438,0.0292721,0.483805
0.617,0.118615,0.0293653,0.484591
0.618,0.118792,0.0294586,0.485376
0.619,0.118969,0.029552,0.486161
0.62,0.119146,0.0296456,0.486947
0.621,0.119322,0.0297394,0.487732
0.622,0.119499,0.0298332,0.488518
0.623,0.119676,0.0299272,0.489303
0.624,0.119852,0.0300214,0.490088
0.625,0.120028,0.0301156,0.490874
0.626,0.120205,0.0302101,0.491659
0.627,0.120381,0.0303046,0.492445
0.628,0.120557,0.0303993,0.49323
0.629,0.120733,0.0304941,0.494015
0.63,0.120909,0.0305891,0.494801
0.631,0.121085,0.0306842,0.495586
0.632,0.121261,0.0307795,0.496372
0.633,0.121437,0.0308749,0.497157
0.634,0.121612,0.0309704,0.497942
0.635,0.121788,0.031066,0.498728
0.636,0.121964,0.0311618,0.499513
0.637,0.122139,0.0312578,0.500299
0.638,0.122315,0.0313539,0.501084
0.639,0.12249,0.0314501,0.501869
0.64,0.122665,0.0315464,0.502655
0.641,0.12284,0.0316429,0.50344
0.642,0.123015,0.0317395,0.504226
0.643,0.123191,0.0318363,0.505011
0.644,0.123365,0.0319332,0.505796
0.645,0.12354,0.0320302,0.506582
0.646,0.123715,0.0321274,0.507367
0.647,0.12389,0.0322247,0.508153
0.648,0.124065,0.0323222,0.508938
0.649,0.124239,0.0324198,0.509723
0.65,0.124414,0.0325175,0.510509
0.651,0.124588,0.0326153,0.511294
0.652,0.124762,0.0327133,0.51208
0.653,0.124937,0.0328115,0.512865
0.654,0.125111,0.0329098,0.51365
0.655,0.125285,0.0330082,0.514436
0.656,0.125459,0.0331067,0.515221
0.657,0.125633,0.0332054,0.516007
0.658,0.125807,0.0333042,0.516792
0.659,0.125981,0.0334032,0.517577
0.66,0.126154,0.0335023,0.518363
0.661,0.126328,0.0336015,0.519148
0.662,0.126502,0.0337008,0.519934
0.663,0.126675,0.0338003,0.520719
0.664,0.126848,0.0339,0.521504
0.665,0.127022,0.0339998,0.52229
0.666,0.127195,0.0340997,0.523075
0.667,0.127368,0.0341997,0.523861
0.668,0.127541,0.0342999,0.524646
